,Unnamed: 0,date,id,nama,umur,id_produk,produk,brand,nilai_produk,jumlah_review,tempat_beli,jenis,kategori,tipe_kulit,waktu_pemakaian,penggunaan,kepuasan,rekomendasi,warna_kulit,tone_kulit
5360,5360,2021-11-30T05:29:54.000Z,985951,Greendale,19 - 24,42057,Perfect Matte Lip Coat,Dear Me Beauty,4.8,(2236),Sociolla,Lipstick,Lips,Normal,1 month - 3 months,n,5,Greendale recommends this product!,Medium Light,Neutral
5361,5361,2021-11-30T05:28:40.000Z,221432,dinnatisti,19 - 24,56695,Sun Protect & White Serum Instant Aura SPF 50+ ,NIVEA,3.8,(67),Tokopedia,Sun Protection,Moisturizer,Dry,More than 1 year,n,5,dinnatisti recommends this product!,Medium,Neutral
5362,5362,2021-11-30T05:28:37.000Z,687449,Sabeela,19 - 24,65004,Marigold Deep Cleansing Foaming Face Wash,N'pure,4.9,(58),Shopee,Facial Wash,Cleanser,Oily,1 week - 1 month,n,5,Sabeela recommends this product!,Medium Light,Warm
5363,5363,2021-11-30T05:27:46.000Z,161272,imanurhalida,25 - 29,28039,Serum Shampoo,Serasoft,4.8,(1443),Watson,Shampoo,Shampoo \\u0026 Conditioner,Dry,3 months - 6 months,y,5,imanurhalida recommends this product!,Medium,Cool
5364,5364,2021-11-30T05:27:04.000Z,985951,Greendale,19 - 24,42079,Perfect Matte Lip Coat,Dear Me Beauty,4.5,(2135),Shopee,Lipstick,Lips,Oily,6 months - 1 year,n,5,Greendale recommends this product!,Medium,Neutral
5365,5365,2021-11-30T05:26:39.000Z,398618,azizahfaridah,25 - 29,79382,Mugwort Pore Clarifying Mask,Whitelab,4.8,(2235),Shopee,Wash-Off,Mask,Dry,3 months - 6 months,n,5,azizahfaridah recommends this product!,Medium,Neutral
5366,5366,2021-11-30T05:25:21.000Z,755717,FatimahFha,18 and Under,87296,Cushion Matte Lip Cream,Maybelline,5,(83),Sample,Lipstick,Lips,Normal,Less than 1 week,y,5,FatimahFha recommends this product!,Medium Light,Neutral
5367,5367,2021-11-30T05:24:28.000Z,981541,Rosdiana_novita,19 - 24,87682,2% BHA Salicylic Acid Liquid Perfector,Somethinc,4.3,(195),Shopee,Serum \\u0026 Essence,Treatment,Oily,1 month - 3 months,y,5,Rosdiana_novita recommends this product!,Medium,Neutral
5368,5368,2021-11-30T05:24:09.000Z,398618,azizahfaridah,18 and Under,78469,Hydrasoothe Sunscreen Gel SPF 45+++,Azarine Cosmetics,4.5,(313),Shopee,Sun Protection,Moisturizer,Dry,3 months - 6 months,n,5,azizahfaridah recommends this product!,Medium,Neutral
5369,5369,2021-11-30T05:23:04.000Z,687449,Sabeela,18 and Under,65005,Marigold Anti Aging Face Toner,N'pure,4.9,(57),Shopee,Toner,Cleanser,Dry,1 week - 1 month,n,5,Sabeela recommends this product!,Medium,Cool
5370,5370,2021-11-30T05:21:32.000Z,985951,Greendale,19 - 24,42058,Perfect Matte Lip Coat,Dear Me Beauty,4.9,(56),Sociolla,Lipstick,Lips,Oily,1 month - 3 months,n,4,Greendale recommends this product!,Medium,Neutral
5371,5371,2021-11-30T05:21:30.000Z,398618,azizahfaridah,18 and Under,88107,C-Dose+ Brightening Serum,Whitelab,5,(81),Shopee,Serum \\u0026 Essence,Treatment,Oily,Less than 1 week,n,5,azizahfaridah recommends this product!,Medium Light,Warm
5372,5372,2021-11-30T05:21:26.000Z,161272,imanurhalida,25 - 29,1412,Daily Nourishing Lotion,Natur-E,4.3,(452),Traditional market,Lotion,Moisturizer,Combination,More than 1 year,y,5,imanurhalida recommends this product!,Medium,Neutral
5373,5373,2021-11-30T05:20:33.000Z,257960,ansrmd,19 - 24,87672,First Toner ,L'ESSENTIAL,4.9,(642),PR Package,Toner,Cleanser,Combination,1 week - 1 month,y,5,ansrmd recommends this product!,Medium,Neutral
5374,5374,2021-11-30T05:17:32.000Z,510018,FingkyAkhmad24,25 - 29,66267,C White Lightening Serum,Azarine Cosmetics,4.5,(1131),Shopee,Serum \\u0026 Essence,Treatment,Dry,1 week - 1 month,y,5,FingkyAkhmad24 recommends this product!,Medium,Cool
5375,5375,2021-11-30T05:17:01.000Z,985951,Greendale,18 and Under,61951,Ultra Lipquid,Everwhite,3.7,(110),Tokopedia,Lipstick,Lips,Dry,3 months - 6 months,n,4,Greendale recommends this product!,Medium Light,Neutral
5376,5376,2021-11-30T05:14:13.000Z,912566,fadilaturrahmi,19 - 24,89004,Sleepy Daisy Night Cream,Kindy Glow,4.2,(2289),Tokopedia,Night Cream,Moisturizer,Dry,1 week - 1 month,n,5,fadilaturrahmi recommends this product!,Medium,Warm
5377,5377,2021-11-30T05:13:11.000Z,914468,Lita83,18 and Under,76306,Vitalis Eau de Royale,Vitalis,4.2,(161),Indomaret,EDP,Fragrance,Dry,Less than 1 week,y,4,Lita83 recommends this product!,Medium Light,Neutral
5378,5378,2021-11-30T05:12:37.000Z,912566,fadilaturrahmi,19 - 24,89003,Happy Daisy Day Cream,Kindy Glow,4.8,(3472),Tokopedia,Day Cream,Moisturizer,Dry,1 week - 1 month,n,5,fadilaturrahmi recommends this product!,Medium Light,Neutral
5379,5379,2021-11-30T05:10:36.000Z,912566,fadilaturrahmi,19 - 24,88998,Juicy Daisy Toner,Kindy Glow,4.8,(2234),Tokopedia,Toner,Cleanser,Combination,1 week - 1 month,n,5,fadilaturrahmi recommends this product!,Medium Light,Cool
5380,5380,2021-11-30T05:10:11.000Z,875072,salmafitri8,19 - 24,89046,C-White Perfect Radiance Night Moisturizer,Azarine Cosmetics,4.2,(2288),Instagram,Night Cream,Moisturizer,Dry,1 month - 3 months,y,5,salmafitri8 recommends this product!,Medium,Cool
5381,5381,2021-11-30T05:09:18.000Z,985997,ayuuum,19 - 24,61786,Resurface Mild Exfoliating Toner,BHUMI,4.8,(178),Shopee,Toner,Cleanser,Normal,More than 1 year,n,5,ayuuum recommends this product!,Light,Neutral
5382,5382,2021-11-30T05:08:25.000Z,864012,Isrinur,25 - 29,84057,Cica Beat The Sun,N'pure,4.3,(255),Gift,Sun Protection,Moisturizer,Combination,1 week - 1 month,y,4,Isrinur recommends this product!,Medium Light,Cool
5383,5383,2021-11-30T05:07:58.000Z,875072,salmafitri8,18 and Under,66267,C White Lightening Serum,Azarine Cosmetics,3.8,(1794),Instagram,Serum \\u0026 Essence,Treatment,Oily,1 week - 1 month,y,5,salmafitri8 recommends this product!,Medium,Neutral
5384,5384,2021-11-30T05:07:56.000Z,933433,dichaw,19 - 24,66043,Very High Protection Sunscreen Aloe Face & Body Lotion SPF50+ PA+++,Watsons,5,(6),Tokopedia,Sun Protection,Moisturizer,Dry,Less than 1 week,y,4,dichaw recommends this product!,Medium Light,Neutral
5385,5385,2021-11-30T05:07:24.000Z,912566,fadilaturrahmi,18 and Under,89000,Powerful Daisy Serum,Kindy Glow,4.2,(2287),Tokopedia,Serum \\u0026 Essence,Treatment,Oily,1 week - 1 month,n,5,fadilaturrahmi recommends this product!,Medium Light,Cool
5386,5386,2021-11-30T05:06:06.000Z,919992,krlshrn,25 - 29,83770,10% Lactic Acid (AHA) + Pineapple Extract Face Serum,Dear Me Beauty,4.2,(523),Gift,Serum \\u0026 Essence,Treatment,Combination,1 week - 1 month,y,4,krlshrn doesn't recommend this product! ,Light,Neutral
5387,5387,2021-11-30T05:05:52.000Z,468176,alexacgnwn,19 - 24,18482,Erhair Restore Hair Moisturizer,Erha ,4.5,(33),Tokopedia,Conditioner,Shampoo \\u0026 Conditioner,Dry,1 week - 1 month,n,5,alexacgnwn recommends this product!,Medium,Cool
5388,5388,2021-11-30T05:04:47.000Z,985997,ayuuum,25 - 29,41809,Multi Targeted All Natural Adoring Face Oil,BHUMI,4.9,(107),Tokopedia,Face Oil ,Moisturizer,Combination,6 months - 1 year,n,4,ayuuum recommends this product!,Medium Light,Cool
5389,5389,2021-11-30T05:03:59.000Z,936536,ayunayyyy,25 - 29,77675,Anti Acne & Brightening Serum,Azarine Cosmetics,4.1,(197),Instagram,Acne Treatment,Treatment,Dry,Less than 1 week,n,5,ayunayyyy recommends this product!,Medium,Warm
5390,5390,2021-11-30T05:02:54.000Z,977595,KurniaDliki,25 - 29,80,Cleansing Oil,Biore,5,(4),Official Brand Store,Oil ,Cleanser,Oily,6 months - 1 year,n,5,KurniaDliki recommends this product!,Medium,Warm
5391,5391,2021-11-30T05:02:38.000Z,871700,Josephine_gtnp,25 - 29,45331,Smart Stay Velvet Lip Last,SULAMIT,4.1,(187),nyoba punya mama,Lipstick,Lips,Dry,More than 1 year,n,2,Josephine_gtnp doesn't recommend this product! ,Medium,Neutral
5392,5392,2021-11-30T05:01:10.000Z,687449,Sabeela,25 - 29,65006,Marigold Face Serum,N'pure,4.4,(255),Shopee,Serum \\u0026 Essence,Treatment,Normal,1 week - 1 month,n,5,Sabeela recommends this product!,Medium Light,Neutral
5393,5393,2021-11-30T04:58:09.000Z,982825,Hafff__,25 - 29,74402,Ultralight Hydraglow Day Cream,Azarine Cosmetics,4.7,(10),FD Try and Review,Day Cream,Moisturizer,Oily,Less than 1 week,n,5,Hafff__ recommends this product!,Medium,Warm
5394,5394,2021-11-30T04:58:07.000Z,871700,Josephine_gtnp,19 - 24,42502,WOW! Long Lasting Lip Color,Monomola,4.8,(258),Sample,Lip Stain \\u0026 Tint,Lips,Combination,More than 1 year,y,1,Josephine_gtnp doesn't recommend this product! ,Light,Neutral
5395,5395,2021-11-30T04:57:02.000Z,876160,gapaileen,19 - 24,531,Facial Treatment Clear Lotion,SK-II,4.9,(15),Tokopedia,Toner,Cleanser,Oily,6 months - 1 year,n,5,gapaileen recommends this product!,Medium Light,Cool
5396,5396,2021-11-30T04:56:35.000Z,940156,Juliuz_anto,30 - 34,56563,HYALuronic B5,Somethinc,3.9,(364),FD Try and Review,Serum \\u0026 Essence,Treatment,Combination,1 week - 1 month,y,5,Juliuz_anto recommends this product!,Medium,Warm
5397,5397,2021-11-30T04:56:15.000Z,163180,rizsachan,25 - 29,74095,Intensive Bright & Glow Serum,Nutrishe,4.7,(1810),Shopee,Serum \\u0026 Essence,Treatment,Oily,1 month - 3 months,y,4,rizsachan recommends this product!,Light,Cool
5398,5398,2021-11-30T04:55:42.000Z,752393,giooo,19 - 24,83341,Crystal Brightening Serum,Lucienne,4.3,(3),Instagram,Serum \\u0026 Essence,Treatment,Combination,1 week - 1 month,n,5,giooo recommends this product!,Medium,Neutral
5399,5399,2021-11-30T04:52:54.000Z,130384,meistaan,25 - 29,18844,Rose Hip Nourishing Cream Moisturizer,SWISSE,4.8,(1451),FD Try and Review,Day Cream,Moisturizer,Oily,Less than 1 week,y,5,meistaan recommends this product!,Light,Cool
5400,5400,2021-11-30T04:52:53.000Z,752393,giooo,19 - 24,79837,Brightening & Glowing Serum,Lucienne,4.5,(150),Instagram,Serum \\u0026 Essence,Treatment,Dry,1 week - 1 month,n,5,giooo recommends this product!,Light,Neutral
5401,5401,2021-11-30T04:51:49.000Z,370154,masymasytha,19 - 24,208,Gentle Skin Cleanser,Cetaphil,4,(3),Alfamart,Facial Wash,Cleanser,Normal,1 week - 1 month,y,4,masymasytha recommends this product!,Medium Light,Neutral
5402,5402,2021-11-30T04:51:28.000Z,982825,Hafff__,18 and Under,66267,C White Lightening Serum,Azarine Cosmetics,4.7,(60),FD Try and Review,Serum \\u0026 Essence,Treatment,Combination,Less than 1 week,y,5,Hafff__ recommends this product!,Medium Light,Neutral
5403,5403,2021-11-30T04:50:45.000Z,905814,Wirahenny,18 and Under,88504,UV Shield Tank Sunscreen Gel,Whitelab,4.8,(3471),Shopee,Sun Protection,Moisturizer,Combination,1 week - 1 month,y,5,Wirahenny recommends this product!,Medium Light,Neutral
5404,5404,2021-11-30T04:48:30.000Z,905814,Wirahenny,19 - 24,80825,Eye Cream,Whitelab,4.9,(743),Shopee,Eye Cream,Eye Treatment,Combination,1 week - 1 month,y,5,Wirahenny recommends this product!,Medium,Neutral
5405,5405,2021-11-30T04:48:19.000Z,581235,angftr,25 - 29,79698,Bakuchiol + Vitamin B3 Facial Treatment Serum,Bloomka,4.8,(1442),Tokopedia,Serum \\u0026 Essence,Treatment,Oily,1 week - 1 month,n,3,angftr doesn't recommend this product! ,Medium,Warm
5406,5406,2021-11-30T04:47:26.000Z,871700,Josephine_gtnp,35 - 39,88948,Dessert Collection Spray Cologne,Fres and Natural,4.8,(172),Alfamart,"EDC, Body Mist \\u0026 Spray",Fragrance,Combination,1 week - 1 month,n,5,Josephine_gtnp recommends this product!,Medium Light,Neutral
5407,5407,2021-11-30T04:45:35.000Z,905814,Wirahenny,25 - 29,88253,Heartleaf Skin Purifying Gel Mask,Whitelab,4.8,(2233),Shopee,Wash-Off,Mask,Combination,1 week - 1 month,y,5,Wirahenny recommends this product!,Medium Dark,Neutral
5408,5408,2021-11-30T04:45:15.000Z,727557,fthianaumi,25 - 29,89004,Sleepy Daisy Night Cream,Kindy Glow,5,(2),Whatsapp,Night Cream,Moisturizer,Combination,Less than 1 week,n,5,fthianaumi recommends this product!,Light,Neutral
5409,5409,2021-11-30T04:42:47.000Z,876160,gapaileen,19 - 24,7316,Hydraquench Intensive Serum,Clarins,4.8,(2232),Tokopedia,Serum \\u0026 Essence,Treatment,Oily,3 months - 6 months,n,4,gapaileen doesn't recommend this product! ,Medium Light,Neutral
5410,5410,2021-11-30T04:39:59.000Z,700059,ulvakhazanah,25 - 29,3557,Hair Mask,Ellips,4.1,(10),Watson,Hair Mask,Treatment,Combination,Less than 1 week,y,5,ulvakhazanah recommends this product!,Medium,Neutral
5411,5411,2021-11-30T04:39:41.000Z,581235,angftr,25 - 29,53071,Acne Spot Gel,Azarine Cosmetics,5,(80),Tokopedia,Acne Treatment,Treatment,Combination,3 months - 6 months,n,3,angftr doesn't recommend this product! ,Medium Light,Neutral
5412,5412,2021-11-30T04:38:24.000Z,677639,mariameilany,18 and Under,71836,Day Cream Centella Asiatica,N'pure,3.8,(537),Shopee,Day Cream,Moisturizer,Combination,1 week - 1 month,n,5,mariameilany recommends this product!,Light,Neutral
5413,5413,2021-11-30T04:37:13.000Z,876160,gapaileen,25 - 29,76073,Luxurious Facial Oil Serum,Bio Beauty Lab,4.9,(2991),Tokopedia,Serum \\u0026 Essence,Treatment,Combination,3 months - 6 months,y,5,gapaileen recommends this product!,Medium Light,Neutral
5414,5414,2021-11-30T04:36:30.000Z,894658,Indisamantha,25 - 29,88725,Dry Shampoo+,COLAB,5,(82),Instagram,Dry Shampoo,Shampoo \\u0026 Conditioner,Combination,Less than 1 week,y,5,Indisamantha recommends this product!,Medium Light,Neutral
5415,5415,2021-11-30T04:33:12.000Z,677639,mariameilany,18 and Under,70216,Night Cream Centella Asiatica,N'pure,4.4,(28),Shopee,Night Cream,Moisturizer,Combination,1 week - 1 month,n,5,mariameilany recommends this product!,Light,Neutral
5416,5416,2021-11-30T04:32:40.000Z,876160,gapaileen,35 - 39,80825,Eye Cream,Whitelab,4.7,(64),Tokopedia,Eye Cream,Eye Treatment,Dry,1 month - 3 months,y,4,gapaileen recommends this product!,Medium,Warm
5417,5417,2021-11-30T04:30:17.000Z,443447,syaniay,25 - 29,77868,Your Skin Bae Serum,AVOSKIN,5,(76),Shopee,Serum \\u0026 Essence,Treatment,Dry,3 months - 6 months,y,5,syaniay recommends this product!,Medium,Warm
5418,5418,2021-11-30T04:27:08.000Z,443447,syaniay,25 - 29,61642,Aloe Propolis Soothing Gel,Benton,4.9,(1479),Shopee,Skin Soothing Treatment,Treatment,Combination,6 months - 1 year,y,4,syaniay recommends this product!,Medium,Neutral
5419,5419,2021-11-30T04:26:25.000Z,373573,maulanakusuma,25 - 29,89171,Face Pallete,Natasha Denona,4.9,(57),Beauty Studio,Face Palette,Face,Combination,1 week - 1 month,y,5,maulanakusuma recommends this product!,Medium Light,Warm
5420,5420,2021-11-30T04:26:12.000Z,906650,olivianadiaa,35 - 39,88107,C-Dose+ Brightening Serum,Whitelab,5,(75),Tokopedia,Serum \\u0026 Essence,Treatment,Oily,1 month - 3 months,y,5,olivianadiaa recommends this product!,Medium Light,Cool
5421,5421,2021-11-30T04:25:10.000Z,917266,IkfiRizqi97,25 - 29,74402,Ultralight Hydraglow Day Cream,Azarine Cosmetics,5,(81),Shopee,Day Cream,Moisturizer,Combination,1 week - 1 month,n,5,IkfiRizqi97 recommends this product!,Medium Light,Warm
5422,5422,2021-11-30T04:24:14.000Z,906650,olivianadiaa,25 - 29,88105,Niacinamide 5% - Brightening Booster Serum,Whitelab,4.9,(55),Shopee,Serum \\u0026 Essence,Treatment,Dry,1 month - 3 months,y,5,olivianadiaa recommends this product!,Medium,Warm
5423,5423,2021-11-30T04:22:53.000Z,443447,syaniay,25 - 29,67363,Juice Collection Gel Cream Moisturizer Day & Night,Pond's,5,(76),Traditional market,Day Cream,Moisturizer,Oily,1 month - 3 months,y,3,syaniay recommends this product!,Medium Light,Cool
5424,5424,2021-11-30T04:21:49.000Z,917266,IkfiRizqi97,25 - 29,66267,C White Lightening Serum,Azarine Cosmetics,4.9,(51),FD Try and Review,Serum \\u0026 Essence,Treatment,Oily,1 week - 1 month,n,5,IkfiRizqi97 recommends this product!,Medium Light,Neutral
5425,5425,2021-11-30T04:20:03.000Z,956242,devitanovia,25 - 29,10906,Gentle Smoothing Oatmeal Scrub & Mask,St. Ives,4.6,(199),Shopee,Scrub \\u0026 Exfoliator,Cleanser,Normal,1 month - 3 months,n,5,devitanovia recommends this product!,Medium,Neutral
5426,5426,2021-11-30T04:17:33.000Z,956239,ghinakarimah,30 - 34,10906,Gentle Smoothing Oatmeal Scrub & Mask,St. Ives,5,(79),Shopee,Scrub \\u0026 Exfoliator,Cleanser,Normal,3 months - 6 months,n,5,ghinakarimah recommends this product!,Medium Light,Neutral
5427,5427,2021-11-30T04:17:09.000Z,918574,redhalestari,25 - 29,74402,Ultralight Hydraglow Day Cream,Azarine Cosmetics,4.9,(47),Instagram,Day Cream,Moisturizer,Dry,Less than 1 week,y,5,redhalestari recommends this product!,Medium Dark,Neutral
5428,5428,2021-11-30T04:15:46.000Z,176915,iluhsm,19 - 24,88812,The Incredible Fresh Pits Deodorant Stick,Joylab ,5,(75),Instagram,Deodorants,Personal Care,Combination,Less than 1 week,n,5,iluhsm recommends this product!,Medium Light,Warm
5429,5429,2021-11-30T04:14:46.000Z,627,peacockgreen,25 - 29,15527,Ultimune Power Infusing Concentrate,Shiseido,4.8,(2231),Sephora Online,Serum \\u0026 Essence,Treatment,Dry,3 months - 6 months,n,4,peacockgreen recommends this product!,Medium,Cool
5430,5430,2021-11-30T04:13:02.000Z,985951,Greendale,25 - 29,57523,Moisture Bomb Pudding Gel Creme,Joylab ,5,(48),Tokopedia,Lotion \\u0026 Emulsion,Moisturizer,Normal,1 month - 3 months,n,4,Greendale recommends this product!,Medium,Warm
5431,5431,2021-11-30T04:12:52.000Z,586533,Nurinsetiarini,30 - 34,64912,Fit Me! 12H Oil Control Powder,Maybelline,4.1,(530),Mutiara,Compact,Powder,Normal,1 month - 3 months,y,4,Nurinsetiarini recommends this product!,Medium Light,Neutral
5432,5432,2021-11-30T04:12:14.000Z,918574,redhalestari,18 and Under,66267,C White Lightening Serum,Azarine Cosmetics,4.4,(705),Instagram,Serum \\u0026 Essence,Treatment,Dry,Less than 1 week,y,5,redhalestari recommends this product!,Medium Dark,Neutral
5433,5433,2021-11-30T04:11:07.000Z,176915,iluhsm,19 - 24,87302,Matcha Soymilk Extra Hydrating Cleanse,Joylab ,5,(23),FD Try and Review,Facial Wash,Cleanser,Combination,1 month - 3 months,n,5,iluhsm recommends this product!,Medium,Neutral
5434,5434,2021-11-30T04:10:23.000Z,942588,mentarigazali,25 - 29,81512,Solar Smart UV Protector SPF45 PA++++,Carasun,4.5,(13),Shopee,Sun Protection,Moisturizer,Combination,1 month - 3 months,n,4,mentarigazali recommends this product!,Medium Dark,Neutral
5435,5435,2021-11-30T04:10:04.000Z,727557,fthianaumi,18 and Under,89003,Happy Daisy Day Cream,Kindy Glow,4.2,(479),Whatsapp,Day Cream,Moisturizer,Dry,Less than 1 week,n,5,fthianaumi recommends this product!,Medium Dark,Neutral
5436,5436,2021-11-30T04:07:00.000Z,176915,iluhsm,19 - 24,72955,Skintone Moisture Tint,Joylab ,5,(20),FD Try and Review,Tinted Moisturizer,Face,Dry,1 month - 3 months,y,5,iluhsm recommends this product!,Medium,Cool
5437,5437,2021-11-30T04:06:27.000Z,985951,Greendale,19 - 24,80765,Bakuchiol Intensive Face Oil,Indoganic,4.8,(6),Sociolla,Face Oil ,Moisturizer,Combination,1 month - 3 months,n,5,Greendale recommends this product!,Medium,Neutral
5438,5438,2021-11-30T04:05:17.000Z,577048,dellaanr,19 - 24,79505,Re-Fresh Hydrating Sunscreen SPF 30 PA++ x AQUA,Erha ,4.9,(1322),Shopee,Sun Protection,Moisturizer,Combination,3 months - 6 months,n,5,dellaanr recommends this product!,Medium Light,Warm
5439,5439,2021-11-30T04:03:11.000Z,627,peacockgreen,18 and Under,75982,Ultra Highlighter,Luxcrime,4,(68),Gift,Highlighter \\u0026 Luminizer,Cheek,Dry,Less than 1 week,y,3,peacockgreen doesn't recommend this product! ,Medium Dark,Neutral
5440,5440,2021-11-30T04:02:24.000Z,176915,iluhsm,25 - 29,84691,Age Corrector Skin Renew Booster,Erha ,4.9,(45),FD Try and Review,Serum \\u0026 Essence,Treatment,Dry,1 week - 1 month,y,5,iluhsm recommends this product!,Medium,Cool
5441,5441,2021-11-30T04:01:29.000Z,985951,Greendale,19 - 24,14977,Gokujyun Premium Ultimate Moisturizing Lotion,Hada Labo,5,(47),Shopee,Toner,Cleanser,Combination,1 month - 3 months,n,5,Greendale recommends this product!,Medium Light,Neutral
5442,5442,2021-11-30T03:59:11.000Z,890899,Pascalia12,19 - 24,84461,Acne Facial Wash,White Story,4.2,(2319),Instagram,Facial Wash,Cleanser,Combination,1 month - 3 months,y,5,Pascalia12 recommends this product!,Medium Light,Warm
5443,5443,2021-11-30T03:57:18.000Z,627,peacockgreen,25 - 29,69436,Airy Poreless Fluid Foundation,Dear Me Beauty,5,(7),Sociolla,Liquid,Foundation,Combination,1 month - 3 months,n,4,peacockgreen recommends this product!,Medium Light,Neutral
5444,5444,2021-11-30T03:57:07.000Z,890899,Pascalia12,19 - 24,84465,Acne Soothing Serum,White Story,4.8,(63),Instagram,Serum \\u0026 Essence,Treatment,Dry,1 month - 3 months,y,5,Pascalia12 recommends this product!,Medium,Cool
5445,5445,2021-11-30T03:56:47.000Z,985951,Greendale,35 - 39,13783,Advanced Snail 96 Mucin Power Essence,Cosrx,4.9,(742),Shopee,Serum \\u0026 Essence,Treatment,Dry,3 months - 6 months,n,4,Greendale recommends this product!,Medium,Neutral
5446,5446,2021-11-30T03:54:52.000Z,960158,im_uswatunkey,35 - 39,66185,C White Night Moisturizer,Azarine Cosmetics,4.9,(1192),Shopee,Night Cream,Moisturizer,Dry,Less than 1 week,n,5,im_uswatunkey recommends this product!,Medium Dark,Neutral
5447,5447,2021-11-30T03:54:43.000Z,176915,iluhsm,19 - 24,83725,Age Corrector Essence,Erha ,4.8,(88),FD Try and Review,Serum \\u0026 Essence,Treatment,Combination,1 week - 1 month,n,3,iluhsm recommends this product!,Medium Light,Neutral
